image_path,ground_truth_text,crnn_prediction,cer_per_line,llm_correction,cer_before,cer_after,wer_before,wer_after,chrf_before,chrf_after
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_013.png,"He visto un Librito, cuyo titulo es: Ins-","e visto un Sibrito, cuyo titulo es: Eus",0.121951,"e visto un Librito, cuyo titulo es: Instruccion",0.12195100000000000,0.21951200000000001,0.375,0.25,0.7359690000000000,0.9187730000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_014.png,"truccion de Christiana, y Politica Cortesa-","truecion de cbriselana, y Folirlea Cortesa,",0.2325580000000000,"de Christiana, y Politica Cortesa,",0.23255799999999999,0.23255799999999999,0.6666670000000000,0.3333330000000000,0.4025010000000000,0.7631140000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_015.png,"nia, Oc. Su Author D. Fausto Agustin de","nla, ce. Eu Auchor D. Fausto Agustin de",0.128205,"nla, etc. Su Author D. Fausto Agustin de",0.1282050000000000,0.07692300000000001,0.5,0.25,0.6552000000000000,0.8480610000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_016.png,"Buendia, Colegial que fue en el Imperial","Buendía, Colegial que fue en el Imperial",0.025,"Buendia, Colegial que fue en el Imperial",0.025,0.0,0.14285700000000001,0.0,0.8856060000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_017.png,"de Cordellas, &c. Y brevemente digo,","de Cordellas, . Y breremente digo ",0.111111,"de Cordellas, &. Y brevemente digo",0.1111110000000000,0.05555600000000000,0.5,0.3333330000000000,0.6829680000000000,0.8438350000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_018.png,"no solo que nada contiene contra la Fe, y","no solo que nada contiene contra la Pe, ",0.073171,"no solo que nada contiene contra la Fe,",0.07317100000000000,0.04878000000000000,0.2222220000000000,0.1111110000000000,0.8866600000000000,0.9703010000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_019.png,"buenas costumbres, sino que muy atento","buenas costumbres, sino que muy atento",0.0,"buenas costumbres, sino que muy atento",0.0,0.0,0.0,0.0,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_020.png,"el Author con entrambas, describe, y en-","el Author con entrambas, describe, y en",0.025,"el Author con entrambas, describe, y en",0.025,0.025,0.14285700000000001,0.14285700000000001,0.9712520000000000,0.9712520000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_021.png,"seña tan culta, y discreta la Virtud, co-","seña tan culta, y disereta la Virtud, co",0.04878,"seña tan culta, y discreta la Virtud, co-",0.04878000000000000,0.0,0.25,0.0,0.8564830000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_022.png,"mo santa la Policia, y Urbanidad. Los","mo santa la Policia, y Trbanidad. Los",0.027027,"mo santa la Policia, y Urbanidad. Los",0.02702700000000000,0.0,0.14285700000000001,0.0,0.873136000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_023.png,"Señoritos, que se criaren con estos do-","Seloritos, que se criaren con estos do-",0.025641,"Señoritos, que se criaren con estos do-",0.02564100000000000,0.0,0.14285700000000001,0.0,0.9166390000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_024.png,"cumentos, mereceran, quando hombres,","cunentos, mereceran, cuando hombres,",0.055556,"cumentos, mereceran, cuando hombres,",0.05555600000000000,0.027778000000000001,0.5,0.25,0.7983700000000000,0.8817320000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_025.png,aver nacido Señores. Porque no solo sa-,arer nacido Señores Porque no solo sa-,0.051282,haber nacido Señores Porque no solo sa-,0.05128200000000000,0.07692300000000001,0.2857140000000000,0.2857140000000000,0.8236970000000000,0.8210020000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/buendia_-_instruccion_transcription/6_line_026.png,"bran ser Caballeros, sino tambien a lo","bran ser Cabaleros, sino tambien a lo",0.026316,"han ser Caballeros, sino tambien a lo",0.02631600000000000,0.05263200000000000,0.14285700000000001,0.14285700000000001,0.9094710000000000,0.9351550000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_001.png,﻿POR,POR,0.0,POR,0.25,0.25,1.0,1.0,0.3308670000000000,0.3308670000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_002.png,DOÑA CATALINA DE,Doan Ga Falia EE,0.75,Don de Faria &,0.75,0.8125,1.3333330000000001,1.3333330000000001,0.02398100000000000,0.012165000000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_003.png,"Laçarraga y Zarate, viuda de Marco","Lacatragay arate, piuda de Marco",0.147059,"La Catragay zarate, viuda de Marco",0.14705900000000000,0.14705900000000000,0.6666670000000000,0.5,0.5621860000000000,0.6969140000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_004.png,"Antonio de Caycedo, y el señor","Antonio de Caycodo, y el señor",0.033333,"Antonio de Caycedo, y el señor",0.03333300000000000,0.0,0.16666700000000001,0.0,0.8377200000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_005.png,Fiscal.,Piscam.,0.285714,Fiscal.,0.2857140000000000,0.0,1.0,0.0,0.3107140000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_006.png,C O N,io vCON.,1.2,lo con.,1.2,1.2,1.0,1.0,0.40499499999999999,0.00000000000000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_007.png,"Don Antonio del Barco y Recalde,",Don Antonio del Bareo y Reealde,0.09375,Don Antonio del Barco y Recalde,0.09375,0.03125,0.3333330000000000,0.16666700000000001,0.679969000000000,0.9629330000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_008.png,Cavallero de la Orden de,Caballero de la Orden de,0.041667,Caballero de la Orden de,0.041667000000000003,0.041667000000000003,0.2,0.2,0.8523500000000001,0.8523500000000001
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_009.png,Santiago.,Santiago,0.111111,Santiago,0.1111110000000000,0.1111110000000000,1.0,1.0,0.8479220000000000,0.8479220000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_010.png,"Pretende doña Catalina, que don An-","Rerende doria Catalin, que dls ln-",0.257143,"Reverende doña Catalin, que dize in-",0.2571430000000000,0.2571430000000000,0.8333330000000000,0.6666670000000000,0.44344600000000001,0.5714669999999999
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_011.png,tonio ha de ser condenado a q avien,tonio ha de ser condenado a q auien,0.028571,tonio ha de ser condenado a que a quien,0.02857100000000000,0.14285700000000001,0.125,0.375,0.8790410000000000,0.8357710000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_012.png,"dosele quitado el habito, e insignias","dofele quirado el habito, e insignias",0.054054,"despojado el habito, e insignias",0.05405400000000000,0.24324299999999999,0.3333330000000000,0.3333330000000000,0.7913400000000000,0.6900570000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_013.png,"de la Orden, sea entregado a la justi-"," de la Orden, sea entregado a la justia-",0.026316,"de la Orden, sea entregado a la justicia-",0.02631600000000000,0.07894700000000000,0.125,0.125,0.9667600000000000,0.96002600000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_014.png,"cia seglar, para que se execute en el","cia seglar, para que se execute en él",0.027027,"cia seglar, para que se execute en él",0.02702700000000000,0.02702700000000000,0.125,0.125,0.9325460000000000,0.9325460000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_015.png,"la pena de muerte, por los delitos q","la pena de muerte, por los delitos que",0.055556,"la pena de muerte, por los delitos que",0.05555600000000000,0.05555600000000000,0.125,0.125,0.9924780000000000,0.9924780000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_016.png,"cometio de aver con malos medios,","cometio de auer con malos medios,",0.030303,"cometio de haver con malos medios,",0.030303000000000000,0.030303000000000000,0.16666700000000001,0.16666700000000001,0.85760400000000,0.8934970000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/1_line_017.png,"y tercerias, y promessas, y alagos engañado a D. Francis-","y tercerias, y promessas, y alagos engañado a D. Ftacis-",0.035088,"y tercerias, y promessas, y alagos engañado a D. Francisco",0.03508800000000000,0.03508800000000000,0.1,0.1,0.8868340000000000,0.9758430000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_001.png,"ca de Caycedo su hija, donzella noble y honesta, a","ta de Caycedo suhia, donzella uble y honesta, a",0.1,"ta de Caycedo su hija, donzella noble y honesta, a",0.1,0.02,0.4,0.1,0.7657860000000000,0.9739750000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_002.png,"que concedielle en su voluntad, y para esto, y violar su","que concediesse en su voluntad, y para esto, y violar su",0.035714,"que concediesse en su voluntad, y para esto, y violar su",0.03571400000000000,0.03571400000000000,0.09090900000000000,0.09090900000000000,0.89484600000000,0.89484600000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_003.png,"castidad, aver quebrantado su casa, siendo de muy luci-","castidad, auer quebrantado su easa, siendo de muy luci-",0.036364,"castidad, haver quebrantado su casa, siendo de muy luci-",0.03636400000000000,0.01818200000000000,0.2222220000000000,0.1111110000000000,0.8395110000000000,0.9401480000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_004.png,"da nobleza y calidad, entrando en ella denoche a des-","da nobleza y calidad, entrando en ella denoche a des-",0.0,"da nobleza y calidad, entrando en ella de noche a des-",0.0,0.018867999999999999,0.0,0.2,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_005.png,"hora con llaves falsas, y otras vezes por las ventanas, y","hora con llaves alsas, y otias pezes jor las ventanas, y",0.070175,"hora con llaves falsas, y otras vezes por las ventanas, y",0.07017500000000000,0.0,0.36363600000000001,0.0,0.7152010000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_006.png,"texados, y otras sacandola de su casa, y llevandola a o-","tezados, y otras sacandola de su casugy lleuandola a o-",0.089286,"escalados, y otras sacandola de su casa, y llevandola a o-",0.08928600000000000,0.08928600000000000,0.36363600000000001,0.09090900000000000,0.758660000000000,0.9302690000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_007.png,"tras para el mismo efeto, y sintiendola preñada dadole","tras para el mismo efero, y untiendo sa prenada dadole",0.111111,"tras para el mismo efecto, y estando ella preñada dandole",0.1111110000000000,0.18518499999999999,0.4444440000000000,0.4444440000000000,0.6697720000000000,0.6610160000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_008.png,"recetas de bevidas para q abortasse. Y sobre todo, avien","recetas de bevidas para qabortasse. Esobre todo, avien",0.053571,"recetas de bebidas para que abortasse. Y sobre todo, haven",0.05357100000000000,0.08928600000000000,0.4,0.3,0.9197560000000000,0.7674860000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_009.png,do llegado a noticia de doña Catalina y su marido la,do llegado a noricia de donncarolina y su marido la,0.134615,do llegado a noticia de doña Carolina y su marido la,0.1346150000000000,0.038462000000000003,0.2727270000000000,0.09090900000000000,0.6958500000000000,0.8839870000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_010.png,"dicha deshonra, y tratando de remedialla con secreto,","dicha dechonra, y tratando de remedialla con secereto,",0.037736,"dicha deshonra, y tratando de remediarla con secreto,",0.03773600000000000,0.018867999999999999,0.25,0.125,0.8568000000000000,0.9178700000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_011.png,el dicho don Antonio por mas injurialles dixo por un,el dicho don Antonio por mas injuriallas dizo por vn,0.057692,el dicho don Antonio por mas injuriarlas dizo por un,0.057692000000000000,0.057692000000000000,0.3,0.2,0.7951210000000000,0.7907350000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_012.png,"villete al mismo Marco Antonio, que no queria casar-","villete al mismo Marco, ntonio, que nno queria casar-",0.057692,"billete al mismo Marco Antonio, que no queria casar-",0.057692000000000000,0.019231000000000002,0.3333330000000000,0.1111110000000000,0.8700369999999999,0.9758630000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_013.png,"se con su hija, y que estava arrepentido de auello dicho.","se con su hija, y que estava arrepentido de auello dicho-",0.017544,"se con su hija, y que estava arrepentido de aquello dicho-",0.017544000000000001,0.03508800000000000,0.09090900000000000,0.18181800000000001,0.9774950000000000,0.9176940000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_014.png,Y ultimamente para impedille el reparo de tantos a-,yeltimamente para impedille el reparodetantos ga,0.1372550000000000,y ultimamente para impedirle el reparo de tantos gra-,0.13725499999999999,0.0784310000000000,0.6666670000000000,0.3333330000000000,0.9049340000000000,0.8449890000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_015.png,"gravios le quito la vida, passandole de una estocada, de","gravios le quitó la vida, pasandole de una estocada, de",0.035714,"vios le quitó la vida, pasandole de una estocada, de",0.03571400000000000,0.08928600000000000,0.2,0.3,0.860400000000000,0.7981120000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_016.png,que murio luego sin consession en la calle.,que murio luego sin confesion en la calsei isp6. l,0.255814,que murio luego sin confesion en la carcel. 1596. Y,0.2558140000000000,0.3023260000000000,0.5,0.5,0.7688760000000000,0.7234429999999999
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_017.png,"Y por aver pocos dias que se vio este pleyto, y estar","Y por aver pocos dius que se vio este plego, y estar",0.056604,"Y por haver pocos dias que se vio este pleito, y estar",0.05660400000000000,0.03773600000000000,0.16666700000000001,0.16666700000000001,0.795344000000000,0.846433000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_018.png,"fresca la memoria de la provança de los dichos delitos,",fresca la memoria de la prouaza de los dichos desitos,0.090909,fresca la memoria de la prouaza de los dichos delitos,0.09090900000000000,0.07272700000000000,0.2,0.2,0.7547930000000000,0.83322500000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_019.png,"en que no quedo duda, se tratara solamente en este pa-","en que no quedo duda, se tratara solamente en este pa-",0.0,"en que no quedo duda, se tratara solamente en este pa-",0.0,0.0,0.0,0.0,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_020.png,pel.,pel.,0.0,pel.,0.0,0.0,0.0,0.0,0.6666670000000000,0.6666670000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_021.png,Que doña Catalina es parte legitima para lo que,Pne donño Caitaina es qute legitina pura lo que,0.234043,Pone doña Catalina es que legitima para lo que,0.23404300000000000,0.14893600000000001,0.6666670000000000,0.2222220000000000,0.4100680000000000,0.7751930000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_022.png,"pide, demas del señor Fiscal.","pide, demas del señor Fiscal.",0.0,"pide, demas del señor Fiscal.",0.0,0.0,0.0,0.0,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_023.png,Y de la pena que se deve imponer por los dichos de-,y de la pena que se due imguner por logdichos de,0.156863,y de la pena que se deve imponer por los dichos de,0.1568630000000000,0.0392160000000000,0.5,0.16666700000000001,0.6237370000000000,0.9490920000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_024.png,litos.,fitos.,0.166667,fitos.,0.16666700000000001,0.16666700000000001,1.0,1.0,0.5916670000000001,0.5916670000000001
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_025.png,Y que no son ciertas las escusas con que el reo se pre,Pueno sun deria lar eseusar con que el teo se pe-,0.277778,Pues no se deberia la escusar con que el teo se pe-,0.2777780000000000,0.2962960000000000,0.6923080000000000,0.6153850000000000,0.35946600000000001,0.37599700000000003
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_026.png,tende evadir.,tende cuadirorieuad.,0.692308,tende cuadirorieuad.,0.6923080000000000,0.6923080000000000,0.5,0.5,0.3926570000000000,0.3926570000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_027.png,Legitimacion de la persona de doña Catalina.,enl Eegistenaslao d leprsinad daita cCaaliro-,0.613636,en el Eegistenaslao d leprsinad dicha cCaaliro-,0.6136360000000000,0.6590910000000000,1.0,1.0,0.2251190000000000,0.21135300000000001
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_028.png,En primer lugar hizo fuerça el Abogado contrario,trimes lugar hizo fuerza el Abogado contrario,0.125,primer lugar hizo fuerza el Abogado contrario,0.125,0.08333300000000000,0.375,0.25,0.7442800000000001,0.8593470000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_029.png,"a la vista en querer fundar, que para acusar la muer-",ia la vista en querer sundar que para acusar la muer-,0.056604,en la vista en querer fundar que para acusar la muer-,0.05660400000000000,0.05660400000000000,0.18181800000000001,0.18181800000000001,0.8232850000000000,0.8869070000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_030.png,"te del marido, se han de preferir los hijos a la viuda, o","ss del matido, se han de preferir los hijos a la viuda, o",0.052632,"ss del marido, se han de preferir los hijos a la viuda, o",0.05263200000000000,0.03508800000000000,0.15384600000000001,0.07692300000000001,0.8724630000000000,0.9528650000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_031.png,"alomenos concurrir con ella: y que de aqui infirio, que pues","alomenos concuttir co ella: y de aqui insirio, que pues",0.133333,"a lo menos concurrir con ella: y de aqui insistio, que pues",0.13333300000000001,0.15,0.36363600000000001,0.45454499999999998,0.6455600000000000,0.7721050000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_032.png,de los dos hijos que quedaron de Marco – Antonio de,de los dos hijos que quedaron de Marco Antonio de,0.039216,de los dos hijos que quedaron de Marco Antonio de,0.0392160000000000,0.0392160000000000,0.09090900000000000,0.09090900000000000,0.9092980000000001,0.9092980000000001
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2left_line_033.png,Caycedo el varon (que esta fuera del Reyno sirviendo a,Cayeedo el varon fque esta fuera del Reyno sirviendo a,0.037037,Caicedo el varon que esta fuera del Reyno sirviendo a,0.037037000000000000,0.037037000000000000,0.2,0.2,0.8441870000000000,0.8584039999999999
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_001.png,"su Magestad) no ha querellado, y la hembra (que es la","su Magestad no ha querellado, y la hembra fque es la",0.037736,"su Magestad no ha querellado, y la hembra que es la",0.03773600000000000,0.03773600000000000,0.18181800000000001,0.18181800000000001,0.8253170000000000,0.8273590000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_002.png,"doña Francisca casada oy con el matador) no le pide,","doña Erancisca casada oy con el matador no le pide,",0.038462,"doña Francisca casada hoy con el matador no le pide,",0.038462000000000003,0.038462000000000003,0.2,0.2,0.8297140000000000,0.8480200000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_003.png,"han de prevalecer a doña Catalina, q acusa por ser ma-","han de prevalever a doña Catalina, q acusa por ser ma o",0.055556,"han de prevalecer a doña Catalina, que acusa por ser ma o",0.05555600000000000,0.07407400000000000,0.2727270000000000,0.2727270000000000,0.8896840000000000,0.9094400000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_004.png,yor parte.,"yor parte, a.",0.3,"yor parte, a.",0.3,0.3,1.0,1.0,0.825870000000000,0.825870000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_005.png,"Pero este discurso repugna a la jurisprudencia, y a la","ero este discurso epugna a la jurisprudencia, y a la",0.037037,"Pero este discurso repugna a la jurisprudencia, y a la",0.037037000000000000,0.0,0.2,0.0,0.8965440000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_006.png,resolucion mas assentada que ay en este Reyno.,"resolucion mas assentada que ay en este Rteyno, -",0.086957,"resolucion mas assentada que hay en este Reyno, -",0.08695700000000001,0.08695700000000001,0.25,0.375,0.9016630000000000,0.8967900000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_007.png,"Lo primero, que la viuda tiene el primer lugar en la","Lo primero, que la viuda tiene el primer lugar en la",0.0,"Lo primero, que la viuda tiene el primer lugar en la",0.0,0.0,0.0,0.0,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_008.png,"acusacion de la muerte del marido, y demas agravios","acusacion de la muerte del marido, y demas agravios",0.0,"acusacion de la muerte del marido, y demas agravios",0.0,0.0,0.0,0.0,1.0,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_009.png,"hechos a su casa, sin que los hijos (quando huvieran acu-","hechos a sur casa, sin que los hijos squado huvieran acu-",0.052632,"hechos a su casa, sin que los hijos squado hubieran acu-",0.05263200000000000,0.05263200000000000,0.18181800000000001,0.18181800000000001,0.7935840000000000,0.7767870000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_010.png,"sado) puedan concurrir con ella, ni ser parte para remi-","sado puedan concurtir con ella, niser parte para temi-",0.071429,"sado puedan concurrir con ella, ni ser parte para temi-",0.07142900000000001,0.03571400000000000,0.5,0.2,0.7689240000000001,0.8493530000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_011.png,"tir la muerte, como lo assientan los Autores q adelante","tir la muerre, como lo assientan los Autores qadelante",0.036364,"tir la muerte, como lo assientan los Autores que adelante",0.03636400000000000,0.03636400000000000,0.3,0.1,0.9178700000000000,0.9365890000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_012.png,"se citaran, fundadas en la razon de que el derecho de","se citaran, sundados en la razon de que el derecho de",0.037736,"se citaran, fundados en la razon de que el derecho de",0.03773600000000000,0.018867999999999999,0.09090900000000000,0.09090900000000000,0.8232850000000000,0.9116420000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_013.png,"acusar la muerte, non est quid haereditarium, I. pro haere","acusan la muerte, non est quid hareditarium. Lpro here",0.12069,"acusar la muerte, non est quid hereditarium. L. pro here",0.1206900000000000,0.06896600000000000,0.5,0.3,0.6763150000000000,0.7628460000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_014.png,"de, §, sin, ff, de acquiren. haered. & sic, la muger aunque","deS. sin si. de aequitena hared. e sie, la muger aunque",0.237288,"de §. sin si. de aequitate hered. et sic, la mujer aunque",0.23728800000000000,0.2542370000000000,0.6666670000000000,0.6666670000000000,0.4092180000000000,0.38935799999999998
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_015.png,"no sea heredera de su marido, se prefiere en la acusacion","no sea heredeta de su marido, se prefiere en la acusacio",0.035088,"no sea heredera de su marido, se prefiere en la acusacion",0.03508800000000000,0.0,0.18181800000000001,0.0,0.8992710000000000,1.0
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_016.png,"de su muerte a los hijos, y a todos los demas consangui-","de sus muerte a los hijos, y a todos los demas cosangui-",0.035714,"de su muerte a los hijos, y a todos los demas cosangui-",0.03571400000000000,0.017857000000000001,0.16666700000000001,0.08333300000000000,0.8595230000000000,0.9180540000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_017.png,neos porque como por el matrimonio se hizieron am-,neos: porque como por el matrimonio se hizieron an-,0.04,neos: porque como por el matrimonio se hicieron an-,0.04,0.06,0.2222220000000000,0.3333330000000000,0.8902070000000000,0.7997919999999999
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_018.png,"bos una misma carne y sangre, no ay persona mas con-","bos vnamisma carne y sangte, no ay persona mas con-",0.057692,"bos una misma carne y sangre, no hay persona mas con-",0.057692000000000000,0.019231000000000002,0.2727270000000000,0.09090900000000000,0.8320970000000000,0.9323550000000000
/home/hemanth/Documents/RenAIssance/Test1/Data/ocr_dataset/val/images/porcones235_-_1628/2right_line_019.png,"junta que ella, & sunevnares, & vnum fuppofitum, c.","junta que ella, de funt una rea, es unun suppositum, e",0.313725,"junta que ella, de fuit una res, es unum suppositum, et",0.3137250000000000,0.29411799999999999,0.8888890000000000,0.8888890000000000,0.4550900000000000,0.4951840000000000
